OTUs,Acanthastrea_encrusting_spp,Acropora_bushy_sp1,Acropora_bushy_sp2,Acropora_bushy_sp3,Acropora_bushy_sp4,Acropora_tabulate_sp1,Acropora_bushy_sp5,Acropora_bushy_sp6,Acropora_bushy_sp7,Acropora_humilis_group_sp1,Acropora_cf_glauca,Acropora_humilis_group_sp2,Acropora_hyacinthus_group_sp1,Acropora_bushy_sp8,Acropora_bushy_sp9,Acropora_muricata_group_sp1,Acropora_tabulate_sp2,Acropora_encrusting_sp1,Acropora_encrusting_sp2,Acropora_spp,Acropora_bushy_sp10,Acropora_bushy_sp11,Acropora_bushy_sp12,Acropora_bushy_sp13,Acropora_bushy_sp14,Alveopora_massive_sp1,Alveopora_encrusting_sp1,Alveopora_spp,Astreopora_plate_sp1,Astreopora_encrusting_sp1,Astreopora_plate_sp2,Astreopora_spp,Astreopora_encrusting_sp2,Barabattoia_amicorum,Caulastrea_massive_sp1,Coeloseris_encrusting_sp1,Coscinaraea_encrusting_sp2,Coscinaaea_encrusting_sp1,Cyphastrea_massive_sp1,Cyphastrea_encrusting_sp1,Cyphastrea_encrusting_sp2,Diploastrea_massive_sp1,Echynophyllia_encrusting_sp1,Echynophyllia_sp,Echynopora_spp,Turbinaria_encrusting_spp,Euphyllia_cf_ancora,Euphyllia_cf_glabrescens,Favia_massive_sp1,Favia_massive_sp2,Favia_massive_sp3,Favia_massive_sp4,Favia_massive_sp5,Favia_massive_sp6,Favia_massive_sp7,Favia_massive_sp8,Favia_stelligera,Faviidae_spp,Favites_massive_sp2,Favites_massive_sp1,Favites_massive_sp3,Favites_spp,Galaxea_spp,Favites_Goniastrea_massive_sp1,Goniastrea_encrusting_sp1,Goniastrea_massive_sp1,Goniastrea_encrusting_sp2,Favites_Goniastrea_massive_sp2,Goniastrea_spp,Goniopora_massive_sp1,Goniopora_spp,Heliofungia_unattached_sp1,Heliopora_coerulea,Hydnophora_encrusting_sp1,Hydnophora_encrusting_sp2,Hydnophora_massive_sp1,Hydnophora_rigida,Hydnophora_spp,Isopora_bushy_sp1,Isopora_encrusting_sp1,Isopora_columnar_sp1,Isoora_spp,Leptastrea_encusting_sp1,Leptastrea_encusting_sp2,Leptoria_columnar_sp1,Leptoseris_foliose_sp1,Lithophylon_encrusting_sp1,Lithophylon_foliose_sp1,Lobophyllia_massive_sp1,Lobophyllia_massive_sp2,Lobophyllia_spp,Merulina_ampliata_/_scabricula,Merulina_encrusting_sp1,Merulina_spp,Millepora_encrusting_sp1,Millepora_encrusting_sp2,Millepora_spp,Millepora_bushy_sp1,Montastrea_encrusting_sp1,Montastrea_encrusting_sp2,Montastrea_spp,Montipora_bushy_sp1,Montipora_encrusting_sp2,Montipora_encrusting_sp1,Montipora_plate_sp1,Montipora_encrusting_sp3,Montipora_encrusting_sp4,Montipora_encrusting_sp5,Montipora_encrusting_sp6,Montipora_encrusting_sp7,Montipora_encrusting_sp8,Montipora_encrusting_sp9,Montipora_encrusting_sp10,Montipora_spp,Montipora_encrusting_sp11,Montipora_encrusting_sp12,Montipora_encrusting_sp13,Mycedium_encrusting_sp1,Mycedium_encrusting_sp2,Oulastrea_crispata,Oxypora_spp,Pachyseris_foliose_sp1,Pachyseris_foliose_sp2,Pavona_foliose_sp1,Pavona_columnar_sp1,Pavona_foliose_sp2,Pavona_encrusting_sp1,Pavona_encrusting_sp2,Pectinia_foliose_sp1,Platygyra_massive_sp1,Platygyra_massive_sp2,Platygyra_massive_sp3,Platygyra_spp,Pocillopora_damicornis,Pocillopora_eydouxi_like_sp1,Pocillopora_spp,Pocillopora_verrucosa_like,Pocillopora_eydouxi_like_sp2,Pries_encrusting_sp1,Porites_cf_lichen,Porites_lobata_lutea,Porites_bushy_sp1,Porites_bushy_sp2,Porites_massive_sp1,Porites_spp,Psammocora_contigua_group,Psammocora_profundacella_group_sp1,Psammocora_spp,Psammocora_profundacella_group_sp2,Scolymia_vitiensis,Seriatopora_hystrix_calendrium,Seriatopora_stellata,Scleractinian_unidentified_encrusting,Scleractinian_unidentified_massive,Scleractinian_unidentified,Stylophora_pistillata_group,Symphyllia_massive_sp,Symphyllia_spp,Tubastrea_encrusting_sp1,Tubastrea_encrusting_sp2,Turbinaria_foliose_sp1,Turbinaria_foliose_sp2,Turbinaria_foliose_sp3,Turbinaria_encrusting_sp2,Acropora_arborescent,Montipora_bushy,Porites_bushy,Acropora_bushy,Acropora_encrusting,Astreopora_encrusting,Goniopora_encrusting,Montipora_encrusting,Porites_encrusting,Montipora_table,Porites_massive,Plesiastrea_versipora,Acropora_tabulate_spp,Asterospicularia_sp1,Briareum_violacea,Klyxum_simplex,Lobophytum_spp,Sarcophyton_spp,Sinularia_sp2,Sinularia_sp3,Sinularia_sp4,Sinularia_sp1,Sinularia_spp,Tubipora_musica,Xeniidae_sp3,Xeniidae_sp4,Xeniidae_sp1,Xeniidae_sp5,Xeniidae_sp6,Xeniidae_sp2,Xeniidae_sp7,soft_coral,ECA,Amphiroa_spp,Caulerpa_sp1,Chlorodesmis_spp,red_algae_sp5,Codium_sp1,geniculate_coralline_sp1,red_algae_sp3,brown_algae_sp1,Dictyosphaeria_sp1,Dictyota_sp1,Dictyota_spp,red_algae_sp6,red_algae_sp1,Halimeda_sp1,Halimda_spp,red_algae_sp4,Hypnea_like_sp1,Neomeris_spp,Padina_spp,crustose_algae_sp1,Sargasum_spp,Tricleocarpa_sp1,Ulva_sp1,brown_algae_sp2,red_algae_sp2,brown_filamentous_algae,cyanophyta,geniculate_coralline_algae,red_algae,turf_algae,turf_sedimented_,Sponge_sp1,Sponge_sp10,Sponge_sp2,Sponge_sp3,Sponge_sp4,Sponge_sp5,Sponge_sp6,Sponge_sp7,Sponge_sp8,Sponge_sp9,Sponge_spp,Terpios_like,Xestospongia_spp,Palythoa_tuberculosa,Zoanthid_sp1,Antipatharia_ssp,Condylactis_spp,Discosoma_sp1,Rhodactis_indosinensis,Discosoma_sp2,Heteracis_spp,Radianthus_sp1,Ascidian_sp1,Ascidian_sp2,Ascidian_spp,Didemnum_sp1,Cerianthus_sp1,Charonia_sp1,Cirriped_sp1,Comanhina_spp,Diadema_spp,Distichopora_spp,Distichopora_sp1,urchin_sp1,urchin_sp2,Entacmea_sp1,Hermit_crab,Holothuria_sp1,Holothuria_sp2,Seastar_sp1,Oyster_spp,Nudibranch_sp1,Seastar_sp2,Sabellidae_spp,Seastar_spp,Spirobranchus_spp,Tectus_sp1,Tridacna_spp,Urchin_spX,Urchin_spp,Hydroid_spp,Ophiurida_spp,Vermetid_sp1,boulder,gravel_small_rubble,limestone,rock,rubble,sand,Unidentify_sp1,Unknown
Leidashih_T5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,13,0,0,0,7,0,0,0,0,0,2,0,0,0,7,2,0,0,2,3,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,17,39,27,66,10,53,167,173,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,105,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Longdon_T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,112,0,0,0,4,0,0,7,0,0,0,2,16,63,0,0,0,40,0,0,133,0,1,7,33,77,0,0,0,0,298,17,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,5,0,0
Longdon_T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,9,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,5,0,0,0,0,24,42,0,0,0,57,0,0,106,0,0,3,0,78,0,0,0,0,107,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,181,0,0,1,0,0
Longdon_T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,11,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,95,0,0,0,0,0,4,4,0,0,0,33,0,0,207,0,0,0,0,14,0,0,0,0,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160,0,0,0,0,0
Longdon_T4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,15,0,0,0,0,0,80,126,0,0,0,33,0,0,131,0,0,6,4,87,0,0,0,0,239,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,4,0,0
Longdon_T5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,42,135,0,0,0,17,0,15,41,0,0,18,7,18,0,0,0,0,552,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,18,0,0
Longkeng_T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,4,5,0,0,1,0,4,0,7,0,0,0,5,0,8,0,0,0,0,90,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,21,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,0,0,40,14,2,0,0,0,0,0,0,0,1,86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,0,0,0,0,0,0,0,15,38,209,144,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0
Longkeng_T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,4,0,8,0,0,7,0,28,0,0,0,0,0,4,0,0,2,0,0,0,122,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,3,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,3,0,0,0,0,0,0,0,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0,1,0,0,0,0,0,0,56,255,86,0,0,0,0,0,0,0,0,0,0,43,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
Longkeng_T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,9,0,7,0,0,0,0,0,9,0,4,0,0,1,0,143,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,2,0,0,9,1,26,0,1,37,11,0,0,0,0,0,0,0,0,5,77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,147,0,3,0,0,0,0,0,1,33,220,95,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Longkeng_T4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,13,0,2,0,0,0,11,0,0,0,4,0,0,219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,7,33,0,0,0,0,0,0,0,0,0,0,135,17,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,45,0,9,0,0,0,0,0,39,67,142,121,0,0,3,0,0,0,0,0,0,0,22,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
Longkeng_T5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,2,1,0,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,26,0,0,99,4,0,0,0,0,0,0,0,0,1,85,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31,0,1,0,0,0,0,0,5,67,279,82,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outlet_T1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,0,2,0,0,1,0,0,0,15,0,0,17,3,30,0,22,17,24,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,29,0,0,0,0,0,40,0,27,0,0,6,0,0,0,0,0,3,1,0,0,14,0,13,15,0,0,0,0,0,0,0,15,3,6,0,0,0,1,6,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,1,17,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,1,0,0,0,0,0,0,7,0,23,0,0,0,13,14,0,0,0,0,0,0,0,0,17,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,113,0,1,0,0,0,0,0,0,7,176,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,29,0,1
Outlet_T2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,30,0,0,1,0,14,0,0,12,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,10,1,0,0,0,149,0,0,0,0,0,61,1,8,0,0,0,0,0,0,0,0,16,0,0,5,0,0,83,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,1,0,0,8,55,15,0,0,10,37,1,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,3,289,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,0,0
Outlet_T3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0,0,11,0,5,0,7,0,29,0,0,0,0,76,0,1,14,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,11,0,42,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,26,0,0,0,0,0,0,30,13,34,0,0,0,0,2,16,2,0,0,0,0,0,3,0,0,0,0,0,6,0,17,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,9,12,20,0,0,1,28,5,0,0,0,0,0,0,0,3,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,46,0,0,0,0,0,0,0,0,3,249,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,45,0,0
Outlet_T4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,0,0,4,0,46,0,0,27,12,0,0,0,0,0,0,0,0,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,12,13,0,89,0,0,0,0,0,21,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,31,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,4,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,5,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,12,192,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,84,0,0
Outlet_T5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,0,5,0,14,0,0,34,9,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,155,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,18,0,0,0,0,0,0,0,0,0,3,0,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,13,0,0,36,13,65,38,0,106,41,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2,164,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,26,0,0
Pon_Pon_Tan_T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0
Pon_Pon_Tan_T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,773,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0
